OTU_ID	E2	F2	G2	B1	D1	E1	G1	A2	C2	D2	E4	F4	G4	A3	C3	E3	G3	A4	C4	D4	E6	F7	B6	C6	D6	H4	B5	C5	D5	F5	H5	A6	A8	C8	F6	H6	B7	C7	E7	G7	Silva_tax	evalue_S	Greengenes_tax	evalue_G 
OTU_1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __NKB5; __f; __g"	1.00E-119	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__"	4.00E-120
OTU_1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"Bacteria; __Actinobacteria; __Acidimicrobiia; __Acidimicrobiales; __TM214; __g"	1.00E-132	"k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__"	3.00E-133
OTU_1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Cyanobacteria; __ML635J-21; __o; __f; __g"	2.00E-87	"k__Bacteria; p__ZB3; c__BS119; o__; f__; g__; s__"	6.00E-88
OTU_1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __Sandaracinaceae; __Sandaracinus"	3.00E-28	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Endolissoclinum; s__patella"	7.00E-26
OTU_1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-73	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	3.00E-74
OTU_1751	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __g"	6.00E-128	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__"	2.00E-128
OTU_1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __KI89A_clade; __f; __g"	1.00E-101	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__HTCC2089; g__; s__"	3.00E-102
OTU_1763	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	7.00E-66	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	5.00E-64
OTU_1776	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __Pseudomonadales; __Pseudomonadaceae; __Pseudomonas"	1.00E-67	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__"	3.00E-68
OTU_1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rickettsiales; __mitochondria; __g"	2.00E-130	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__"	7.00E-131
OTU_1784	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __0319-6G20; __g"	1.00E-101	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__"	1.00E-116
OTU_1785	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	5.00E-85	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	6.00E-51
OTU_1787	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __WCHB1-60; __c; __o; __f; __g"	6.00E-97	"k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__"	2.00E-85
OTU_1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __Robiginitomaculum"	2.00E-53	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__"	6.00E-54
OTU_1806	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-51	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	4.00E-52
OTU_1820	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	3.00E-108	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	4.00E-92
OTU_1824	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __Thiotrichales; __Thiotrichaceae; __Beggiatoa"	2.00E-106	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__"	5.00E-107
OTU_1831	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __Pseudomonadales; __Pseudomonadaceae; __Pseudomonas"	2.00E-130	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__"	7.00E-131
OTU_1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-58	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	2.00E-54
OTU_1838	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Acidobacteria; __Acidobacteria; __DA023; __f; __g"	1.00E-132	"k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__"	3.00E-133
OTU_1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Chlamydiae; __Chlamydiae; __Chlamydiales; __Simkaniaceae; __g"	6.00E-60	"k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Candidatus Rhabdochlamydia; s__"	2.00E-60
OTU_1850	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Porphyromonadaceae; __g"	7.00E-38	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__"	2.00E-109
OTU_1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	6.00E-54	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	6.00E-51
OTU_1861	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Fibrobacteres; __Fibrobacteria; __Fibrobacterales; __Fibrobacteraceae; __g"	8.00E-121	"k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__258ds10; f__; g__; s__"	2.00E-121
OTU_1869	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __0319-6G20; __g"	1.00E-51	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__"	4.00E-52
OTU_1874	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __KD3-93; __g"	6.00E-91	"k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__"	4.00E-89
OTU_1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Fibrobacteres; __Fibrobacteria; __Fibrobacterales; __Fibrobacteraceae; __g"	3.00E-68	"k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__258ds10; f__; g__; s__"	8.00E-69
OTU_1881	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Pseudospirillum"	6.00E-128	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__211ds20; g__; s__"	2.00E-128
OTU_1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __NS11-12_marine_group; __g"	2.00E-75	"k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__"	5.00E-76
OTU_1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	2.00E-60	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	4.00E-61
OTU_1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Betaproteobacteria; __Nitrosomonadales; __Nitrosomonadaceae; __g"	8.00E-115	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__"	2.00E-115
OTU_1899	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	3.00E-77	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	4.00E-61
OTU_1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __Legionellales; __Coxiellaceae; __Aquicella"	2.00E-118	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__"	6.00E-119
OTU_1903	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Verrucomicrobia; __Opitutae; __Opitutales; __Opitutaceae; __Opitutus"	1.00E-101	"k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__"	3.00E-102
OTU_1912	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __RsaHF231; __c; __o; __f; __g"	3.00E-99	"k__Bacteria; p__Tenericutes; c__Mollicutes; o__RsaHF231; f__; g__; s__"	7.00E-100
OTU_1915	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Betaproteobacteria; __Hot_Creek_32; __f; __g"	5.00E-110	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__"	1.00E-110
OTU_1922	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	7.00E-72	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	3.00E-71
OTU_1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Gammaproteobacteria; __NKB5; __f; __g"	1.00E-82	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__"	2.00E-84
OTU_1940	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	9.00E-90	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	3.00E-90
OTU_1946	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Cyanobacteria; __Chloroplast; __Chloroplast; __Chloroplast; __Chloroplast"	7.00E-106	"k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__"	2.00E-106
OTU_1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Cytophagia; __Cytophagales; __Cytophagaceae; __Sporocytophaga"	1.00E-76	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__"	3.00E-77
OTU_1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Planctomycetes; __OM190; __o; __f; __g"	7.00E-106	"k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__"	3.00E-99
OTU_1950	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	2.00E-118	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	6.00E-119
OTU_1954	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-73	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	3.00E-74
OTU_1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Spirochaetes; __Spirochaetes; __Spirochaetales; __Spirochaetaceae; __Spirochaeta"	8.00E-121	"k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__aurantia"	2.00E-121
OTU_1967	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhizobiales; __Phyllobacteriaceae; __Pseudaminobacter"	2.00E-130	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Pseudaminobacter; s__"	7.00E-131
OTU_1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Chitinophagaceae; __Flavisolibacter"	6.00E-128	"k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__"	2.00E-128
OTU_1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-64	"k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__"	3.00E-65
OTU_1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __0319-6G20; __g"	2.00E-100	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__"	5.00E-101
OTU_1995	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_TM7; __c; __o; __f; __g"	3.00E-111	"k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__"	8.00E-112
OTU_2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea; __Euryarchaeota; __Halobacteria; __Halobacteriales; __Deep_Sea_Hydrothermal_Vent_Gp_6(DHVEG-6); __g"	1.00E-48	"k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__YLA114; f__; g__; s__"	9.00E-47
OTU_2008	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	5.00E-79	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	8.00E-75
OTU_2020	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __0319-6G20; __g"	2.00E-90	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__"	5.00E-110
OTU_2026	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-51	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	1.00E-42
OTU_2033	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	2.00E-87	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	6.00E-88
OTU_2038	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	4.00E-98	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	1.00E-98
OTU_2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Planctomycetes; __Planctomycetacia; __Planctomycetales; __Planctomycetaceae; __Planctomyces"	2.00E-130	"k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__"	7.00E-131
OTU_2044	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Chitinophagaceae; __g"	7.00E-109	"k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__"	2.00E-109
OTU_2048	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OP3; __c; __o; __f; __g"	8.00E-112	"k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__"	2.00E-112
OTU_2049	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Akkermansia"	1.00E-128	"k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__"	4.00E-129
OTU_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_BRC1; __c; __o; __f; __g"	4.00E-58	"k__Bacteria; p__BRC1; c__PRR-11; o__; f__; g__; s__"	2.00E-75
OTU_2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rickettsiales; __uncultured; __g"	7.00E-29	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__"	2.00E-26
OTU_2065	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	1.00E-82	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	1.00E-79
OTU_2076	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rickettsiales; __SM2D12; __g"	4.00E-64	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__"	1.00E-64
OTU_2093	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rickettsiales; __mitochondria; __g"	6.00E-97	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__"	2.00E-97
OTU_2097	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __env.OPS_17; __g"	3.00E-123	"k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__"	1.00E-123
OTU_2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __0319-6G20; __g"	2.00E-75	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__"	2.00E-75
OTU_2111	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Chitinophagaceae; __g"	4.00E-104	"k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__"	3.00E-133
OTU_2120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __AKYH767; __g"	5.00E-73	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__"	1.00E-73
OTU_2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Bacteroidetes; __Cytophagia; __Cytophagales; __Cytophagaceae; __Hymenobacter"	2.00E-87	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__"	7.00E-57
OTU_2140	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria; __Candidate_division_OD1; __c; __o; __f; __g"	2.00E-57	"k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__"	4.00E-58
